,国证价值,内地消费,中证信息,中证新能,中证医药,沪深300,中证500,中证800,中证1000,国证A指
date,399371.SZ,000942.SH,000935.SH,399808.SZ,000933.SH,000300.SH,000905.SH,000906.SH,000852.SH,399317.SZ
2016/9/7,0.643428571,0.566857143,0.428342857,,0.5264,0.582628571,0.520914286,0.606628571,,0.653257143
2016/9/8,0.643885714,0.562285714,0.4256,,0.527771429,0.581257143,0.525028571,0.609142857,,0.652342857
2016/9/9,0.631314286,0.546285714,0.409371429,,0.5088,0.567771429,0.509257143,0.594742857,,0.642742857
2016/9/12,0.599314286,0.501942857,0.381942857,,0.479542857,0.541257143,0.471771429,0.560457143,,0.608685714
2016/9/13,0.587657143,0.501257143,0.384,,0.475428571,0.530057143,0.469942857,0.554742857,,0.605257143
2016/9/14,0.5696,0.484571429,0.382857143,,0.464,0.516114286,0.456914286,0.537828571,,0.590857143
2016/9/19,0.599542857,0.506514286,0.395428571,,0.486857143,0.5408,0.4736,0.561828571,,0.613942857
2016/9/20,0.590857143,0.490742857,0.388342857,,0.4864,0.528685714,0.467428571,0.552457143,,0.607771429
2016/9/21,0.5824,0.490742857,0.394285714,,0.493485714,0.530057143,0.470628571,0.554971429,,0.609371429
2016/9/22,0.619657143,0.509485714,0.3952,,0.502171429,0.552228571,0.4832,0.576,,0.624228571
2016/9/23,0.606171429,0.493485714,0.386285714,,0.497142857,0.539885714,0.470628571,0.565257143,,0.6128
2016/9/26,0.559314286,0.453028571,0.358628571,,0.456457143,0.497828571,0.434057143,0.518857143,,0.565257143
2016/9/27,0.572114286,0.465142857,0.366857143,,0.4688,0.508342857,0.444571429,0.530742857,,0.579657143
2016/9/28,0.567542857,0.464228571,0.363885714,,0.471542857,0.504457143,0.445714286,0.5264,,0.574857143
2016/9/29,0.577828571,0.470857143,0.370057143,,0.482285714,0.513828571,0.453257143,0.5344,,0.587428571
2016/9/30,0.580114286,0.4864,0.3712,,0.492342857,0.517942857,0.460571429,0.542857143,,0.5968
2016/10/10,0.598857143,0.5168,0.394742857,,0.515428571,0.536685714,0.480228571,0.5664,,0.615771429
2016/10/11,0.612114286,0.523428571,0.4016,,0.522285714,0.544914286,0.494171429,0.578057143,,0.630628571
2016/10/12,0.6112,0.525485714,0.396571429,,0.530742857,0.546742857,0.502857143,0.581257143,,0.636571429
2016/10/13,0.605714286,0.517942857,0.400457143,,0.524342857,0.546742857,0.500571429,0.580342857,,0.635885714
2016/10/14,0.611657143,0.517942857,0.386971429,,0.521142857,0.547428571,0.492342857,0.579428571,,0.6336
2016/10/17,0.591542857,0.500342857,0.370742857,,0.511771429,0.530285714,0.470857143,0.557942857,,0.613028571
2016/10/18,0.627885714,0.531428571,0.392685714,,0.5312,0.560457143,0.5072,0.594742857,,0.647542857
2016/10/19,0.617142857,0.5232,0.379657143,,0.516342857,0.551771429,0.489371429,0.585828571,,0.635885714
2016/10/20,0.6144,0.522514286,0.384914286,,0.503085714,0.549028571,0.482971429,0.581942857,,0.634057143
2016/10/21,0.624914286,0.512914286,0.378285714,,0.494857143,0.558171429,0.469714286,0.583542857,,0.631771429
2016/10/24,0.6528,0.538057143,0.381485714,,0.503314286,0.591085714,0.482514286,0.610057143,,0.649371429
2016/10/25,0.663314286,0.551085714,0.3744,,0.502171429,0.592228571,0.493485714,0.615085714,,0.660571429
2016/10/26,0.656914286,0.549942857,0.365942857,,0.482285714,0.590628571,0.479314286,0.615542857,,0.660571429
2016/10/27,0.6448,0.5344,0.359314286,,0.459428571,0.577371429,0.456685714,0.598171429,,0.652571429
2016/10/28,0.624228571,0.517714286,0.346514286,,0.4272,0.554971429,0.423771429,0.573257143,,0.627657143
2016/10/31,0.610971429,0.485028571,0.314514286,,0.419428571,0.542857143,0.433828571,0.565257143,,0.620342857
2016/11/1,0.626514286,0.5024,0.325485714,,0.437028571,0.557028571,0.450057143,0.5776,,0.636114286
2016/11/2,0.600914286,0.483657143,0.312,,0.428571429,0.533257143,0.4336,0.556342857,,0.624685714
2016/11/3,0.621942857,0.490514286,0.316342857,,0.431314286,0.559771429,0.440685714,0.576685714,,0.637028571
2016/11/4,0.615771429,0.477942857,0.307657143,,0.423085714,0.5504,0.436114286,0.568914286,,0.634514286
2016/11/7,0.627428571,0.478171429,0.307657143,,0.415085714,0.557257143,0.441142857,0.576,,0.64
2016/11/8,0.639085714,0.511542857,0.3232,,0.441142857,0.5744,0.461028571,0.594285714,,0.654857143
2016/11/9,0.622857143,0.482514286,0.307428571,,0.4272,0.557485714,0.442742857,0.574857143,,0.6416
2016/11/10,0.658285714,0.521142857,0.324571429,,0.451428571,0.591542857,0.483428571,0.611657143,,0.670628571
2016/11/11,0.672228571,0.522285714,0.324114286,,0.4528,0.613028571,0.504228571,0.631542857,,0.687085714
2016/11/14,0.688914286,0.524114286,0.338742857,,0.467885714,0.623085714,0.526857143,0.644342857,,0.697142857
2016/11/15,0.685485714,0.534171429,0.345828571,,0.472914286,0.618742857,0.532571429,0.642971429,,0.697142857
2016/11/16,0.689142857,0.535314286,0.356571429,,0.477485714,0.619885714,0.538971429,0.646628571,,0.700571429
2016/11/17,0.703771429,0.535771429,0.347657143,,0.485257143,0.630171429,0.546971429,0.652571429,,0.704914286
2016/11/18,0.688685714,0.5136,0.331885714,,0.471085714,0.613942857,0.534171429,0.640457143,,0.696914286
2016/11/21,0.7072,0.518171429,0.328685714,,0.469485714,0.632228571,0.535314286,0.653942857,,0.7072
2016/11/22,0.719542857,0.522742857,0.344457143,,0.482514286,0.648914286,0.542857143,0.664457143,,0.7168
2016/11/23,0.719085714,0.544457143,0.3248,,0.462857143,0.6464,0.525485714,0.660114286,,0.706971429
2016/11/24,0.723657143,0.569828571,0.3104,,0.477257143,0.651885714,0.523885714,0.663314286,,0.706971429
2016/11/25,0.744,0.584228571,0.333942857,,0.490514286,0.670171429,0.538057143,0.674971429,,0.717485714
2016/11/28,0.749485714,0.589485714,0.333028571,,0.485485714,0.675657143,0.537142857,0.679542857,,0.715885714
2016/11/29,0.770971429,0.632914286,0.341257143,,0.491657143,0.691428571,0.535542857,0.690971429,,0.722742857
2016/11/30,0.760457143,0.6224,0.3632,,0.501714286,0.692114286,0.5376,0.690514286,,0.720914286
2016/12/1,0.7792,0.651657143,0.371657143,,0.505828571,0.708571429,0.554742857,0.707885714,,0.7392
2016/12/2,0.771428571,0.620571429,0.332114286,,0.475885714,0.6992,0.529828571,0.695314286,,0.719771429
2016/12/5,0.757942857,0.5824,0.336914286,,0.463542857,0.678857143,0.527542857,0.681142857,,0.711085714
2016/12/6,0.767085714,0.603428571,0.342171429,,0.474742857,0.688685714,0.547885714,0.6976,,0.7328
2016/12/7,0.767771429,0.617142857,0.345828571,,0.483657143,0.690285714,0.557942857,0.703085714,,0.738057143
2016/12/8,0.765714286,0.618057143,0.335085714,,0.469257143,0.684342857,0.549485714,0.692571429,,0.7232
2016/12/9,0.783771429,0.6208,0.325714286,,0.466514286,0.706971429,0.548571429,0.7136,,0.735085714
2016/12/12,0.770285714,0.573028571,0.338971429,,0.3584,0.712,0.525485714,0.708571429,,0.682971429
2016/12/13,0.766171429,0.5984,0.347428571,,0.361371429,0.714514286,0.547657143,0.712228571,,0.697371429
2016/12/14,0.761142857,0.567314286,0.332114286,,0.352914286,0.709485714,0.546057143,0.701942857,,0.693942857
2016/12/15,0.739428571,0.565714286,0.368914286,,0.359085714,0.692571429,0.592685714,0.698742857,,0.709485714
2016/12/16,0.733485714,0.584457143,0.374857143,,0.3648,0.687771429,0.590628571,0.694857143,,0.710628571
